2019-07-19 11:16:14,127 INFO  [org.jboss.as.jpa] (ServerService Thread Pool -- 117) WFLYJPA0004: Stopping Persistence Unit Service 'bmatic-management.ear/ubigeo.war#default'
2019-07-19 11:16:14,132 INFO  [org.jboss.as.connector.subsystems.datasources] (MSC service thread 1-2) WFLYJCA0010: Unbound data source [java:jboss/datasources/PruebaChannelDS]
2019-07-19 11:16:14,133 INFO  [org.jboss.as.connector.subsystems.datasources] (MSC service thread 1-1) WFLYJCA0010: Unbound data source [java:jboss/datasources/BDCentral]
2019-07-19 11:16:14,139 INFO  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-4) WFLYJCA0019: Stopped Driver service with driver-name = sqljdbc4.jar
2019-07-19 11:16:14,367 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-3) WFLYSRV0208: Stopped subdeployment (runtime-name: ldap-ejb.jar) in 551ms
2019-07-19 11:16:14,377 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-3) WFLYSRV0028: Stopped deployment sqljdbc4.jar (runtime-name: sqljdbc4.jar) in 556ms
2019-07-19 11:16:14,377 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-3) WFLYSRV0208: Stopped subdeployment (runtime-name: ldap-webservice.war) in 565ms
2019-07-19 11:16:14,378 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-7) WFLYSRV0208: Stopped subdeployment (runtime-name: jasper-client.war) in 576ms
2019-07-19 11:16:14,380 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-1) WFLYSRV0208: Stopped subdeployment (runtime-name: mainsecurity.war) in 573ms
2019-07-19 11:16:14,380 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-1) WFLYSRV0208: Stopped subdeployment (runtime-name: ventanilla-contingencia.war) in 550ms
2019-07-19 11:16:14,381 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-4) WFLYSRV0208: Stopped subdeployment (runtime-name: report-client.war) in 551ms
2019-07-19 11:16:14,381 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-3) WFLYSRV0208: Stopped subdeployment (runtime-name: gestion-cola.war) in 574ms
2019-07-19 11:16:14,382 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-1) WFLYSRV0208: Stopped subdeployment (runtime-name: ubigeo.war) in 559ms
2019-07-19 11:16:14,386 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-1) WFLYSRV0208: Stopped subdeployment (runtime-name: adm-alarmas.war) in 574ms
2019-07-19 11:16:14,386 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-7) WFLYSRV0208: Stopped subdeployment (runtime-name: conf-agencia.war) in 554ms
2019-07-19 11:16:14,387 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-3) WFLYSRV0208: Stopped subdeployment (runtime-name: reportes.war) in 578ms
2019-07-19 11:16:14,391 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-6) WFLYSRV0208: Stopped subdeployment (runtime-name: adminorg-perfiles.war) in 582ms
2019-07-19 11:16:14,400 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-4) WFLYUT0008: Undertow HTTP listener default suspending
2019-07-19 11:16:14,401 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-7) WFLYUT0008: Undertow HTTPS listener https suspending
2019-07-19 11:16:14,405 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-1) WFLYSRV0208: Stopped subdeployment (runtime-name: adm-usuarios.war) in 594ms
2019-07-19 11:16:14,406 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-7) WFLYUT0007: Undertow HTTPS listener https stopped, was bound to 0.0.0.0:8453
2019-07-19 11:16:14,406 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-4) WFLYUT0007: Undertow HTTP listener default stopped, was bound to 0.0.0.0:8090
2019-07-19 11:16:14,439 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-4) WFLYUT0004: Undertow 2.0.9.Final stopping
2019-07-19 11:16:14,482 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-6) WFLYSRV0208: Stopped subdeployment (runtime-name: adm-param.war) in 655ms
2019-07-19 11:16:14,502 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-1) WFLYSRV0208: Stopped subdeployment (runtime-name: prueba-channel.war) in 671ms
2019-07-19 11:16:14,509 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-2) WFLYSRV0208: Stopped subdeployment (runtime-name: adminorg.war) in 681ms
2019-07-19 11:16:14,617 INFO  [org.jboss.as.server.deployment] (MSC service thread 1-2) WFLYSRV0028: Stopped deployment bmatic-management.ear (runtime-name: bmatic-management.ear) in 797ms
2019-07-19 11:16:14,620 INFO  [org.jboss.as] (MSC service thread 1-2) WFLYSRV0050: WildFly Full 13.0.0.Final (WildFly Core 5.0.0.Final) stopped in 808ms
