2019-07-19 11:16:12,633 INFO  [io.undertow.servlet] (ServerService Thread Pool -- 90) Closing Spring root WebApplicationContext
2019-07-19 11:16:12,725 INFO  [io.undertow.servlet] (ServerService Thread Pool -- 94) Destroying Spring FrameworkServlet 'dispatcher'
2019-07-19 11:16:12,725 INFO  [org.springframework.web.context.support.AnnotationConfigWebApplicationContext] (ServerService Thread Pool -- 94) Closing Root WebApplicationContext: startup date [Thu Jul 18 16:42:03 PET 2019]; root of context hierarchy
2019-07-19 11:16:12,725 INFO  [io.undertow.servlet] (ServerService Thread Pool -- 88) Destroying Spring FrameworkServlet 'dispatcher'
2019-07-19 11:16:12,726 INFO  [org.springframework.web.context.support.AnnotationConfigWebApplicationContext] (ServerService Thread Pool -- 88) Closing Root WebApplicationContext: startup date [Thu Jul 18 16:42:02 PET 2019]; root of context hierarchy
2019-07-19 11:16:12,729 INFO  [io.undertow.servlet] (ServerService Thread Pool -- 91) Destroying Spring FrameworkServlet 'dispatcher'
2019-07-19 11:16:12,730 INFO  [org.springframework.web.context.support.AnnotationConfigWebApplicationContext] (ServerService Thread Pool -- 91) Closing Root WebApplicationContext: startup date [Thu Jul 18 16:42:02 PET 2019]; root of context hierarchy
2019-07-19 11:16:12,730 INFO  [io.undertow.servlet] (ServerService Thread Pool -- 92) Destroying Spring FrameworkServlet 'dispatcher'
2019-07-19 11:16:12,731 INFO  [org.springframework.web.context.support.AnnotationConfigWebApplicationContext] (ServerService Thread Pool -- 92) Closing Root WebApplicationContext: startup date [Thu Jul 18 16:42:03 PET 2019]; root of context hierarchy
2019-07-19 11:16:12,732 INFO  [io.undertow.servlet] (ServerService Thread Pool -- 96) Closing Spring root WebApplicationContext
2019-07-19 11:16:12,740 INFO  [io.undertow.servlet] (ServerService Thread Pool -- 94) Closing Spring root WebApplicationContext
2019-07-19 11:16:12,742 INFO  [org.jboss.as.connector.deployers.jdbc] (MSC service thread 1-7) WFLYJCA0019: Stopped Driver service with driver-name = sqljdbc4.jar
2019-07-19 11:16:12,756 INFO  [io.undertow.servlet] (ServerService Thread Pool -- 95) Closing Spring root WebApplicationContext
2019-07-19 11:16:12,757 INFO  [io.undertow.servlet] (ServerService Thread Pool -- 92) Closing Spring root WebApplicationContext
2019-07-19 11:16:12,757 INFO  [io.undertow.servlet] (ServerService Thread Pool -- 88) Closing Spring root WebApplicationContext
2019-07-19 11:16:12,758 INFO  [io.undertow.servlet] (ServerService Thread Pool -- 91) Closing Spring root WebApplicationContext
2019-07-19 11:16:12,834 INFO  [org.wildfly.extension.undertow] (MSC service thread 1-5) WFLYUT0019: Host default-host stopping
2019-07-19 11:16:12,837 INFO  [org.jboss.as.connector.subsystems.datasources] (MSC service thread 1-2) WFLYJCA0010: Unbound data source [java:jboss/datasources/ExampleDS]
